Time [s],Packet ID,Address,Read/Write,Len,DataId,Data,Data sum,ACK/NAK
17.4255734375,10889,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
17.430162625,10891,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
17.433469,10893,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
17.4443508125,10928,44,W,1,25,88,0,N
17.4455006875,10929,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
17.4483718125,10931,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
17.45562025,10949,3E,W,1,28,7C,0,N
17.4603245,10966,3E,W,1,28,7C,0,N
17.4644721875,10983,44,W,1,25,88,0,N
17.4827768125,11000,18,W,1,11,30,0,N
17.4840484375,11001,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
17.492200125,11020,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
17.4973413125,11022,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
17.5022004375,11024,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
17.50509,11026,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
17.5100024375,11028,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
17.51330875,11030,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
17.5238725,11065,44,W,1,25,88,0,N
17.5252585625,11066,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
17.52820125,11068,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
17.5354463125,11086,3E,W,1,28,7C,0,N
17.53975775,11103,3E,W,1,28,7C,0,N
17.544512125,11120,44,W,1,25,88,0,N
17.5634085,11137,18,W,1,11,30,0,N
17.5646795625,11138,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
17.572484625,11157,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
17.5779729375,11159,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
17.5828373125,11161,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
17.5857266875,11163,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
17.5904535,11165,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
17.5942285,11167,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
17.6047833125,11202,44,W,1,25,88,0,N
17.60607375,11203,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
17.6094118125,11205,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
17.616659625,11223,3E,W,1,28,7C,0,N
17.6209719375,11240,3E,W,1,28,7C,0,N
17.6257695,11257,44,W,1,25,88,0,N
17.644282875,11274,18,W,1,11,30,0,N
17.645330125,11275,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
17.6531325,11294,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
17.658151125,11296,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
17.6631938125,11298,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
17.6660841875,11300,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
17.670820125,11302,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
17.67411625,11304,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
17.6851503125,11339,44,W,1,25,88,0,N
17.686440125,11340,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
17.68930325,11342,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
17.6970394375,11360,3E,W,1,28,7C,0,N
17.7013376875,11377,3E,W,1,28,7C,0,N
17.7056961875,11394,44,W,1,25,88,0,N
17.7242749375,11411,18,W,1,11,30,0,N
17.7260161875,11412,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
17.73381875,11431,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
17.7388368125,11433,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
17.7438785,11435,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
17.7467668125,11437,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
17.7515025,11439,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
17.7548053125,11441,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
17.7618053125,11459,36,W,1,14,6C,0,N
17.76595475,11476,44,W,1,25,88,0,N
17.7672395,11477,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
17.7701104375,11479,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
17.7776736875,11497,3E,W,1,28,7C,0,N
17.7818706875,11514,3E,W,1,28,7C,0,N
17.7862319375,11531,44,W,1,25,88,0,N
17.8045130625,11548,18,W,1,11,30,0,N
17.805789,11549,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
17.8140578125,11568,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
17.8190766875,11570,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
17.823939625,11572,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
17.8270066875,11574,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
17.8317444375,11576,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
17.83504775,11578,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
17.841819875,11596,36,W,1,14,6C,0,N
17.8461973125,11613,44,W,1,25,88,0,N
17.847482125,11614,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
17.8503536875,11616,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
17.85758725,11634,3E,W,1,28,7C,0,N
17.8623849375,11651,3E,W,1,28,7C,0,N
17.8667546875,11668,44,W,1,25,88,0,N
17.8847989375,11685,18,W,1,11,30,0,N
17.8860546875,11686,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
17.8934876875,11704,36,W,1,14,6C,0,N
17.8944485625,11705,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
17.8997566875,11707,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
17.9046196875,11709,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
17.9074996875,11711,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
17.91213075,11713,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
17.9154386875,11715,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
17.9263335,11750,44,W,1,25,88,0,N
17.9274695625,11751,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
17.930336125,11753,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
17.937587625,11771,3E,W,1,28,7C,0,N
17.9422081875,11788,3E,W,1,28,7C,0,N
17.9464376875,11805,44,W,1,25,88,0,N
17.9650026875,11822,18,W,1,11,30,0,N
17.9662886875,11823,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
17.97408925,11842,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
17.9795836875,11844,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
17.9844418125,11846,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
17.9873316875,11848,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
17.992532375,11850,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
17.995836625,11852,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.0063933125,11887,44,W,1,25,88,0,N
18.007679,11888,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.0107650625,11890,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.0180345625,11908,3E,W,1,28,7C,0,N
18.0223238125,11925,3E,W,1,28,7C,0,N
18.0270931875,11942,44,W,1,25,88,0,N
18.0459741875,11959,18,W,1,11,30,0,N
18.0472461875,11960,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.0550496875,11979,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.06024825,11981,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.065112625,11983,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.067996375,11985,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.072733125,11987,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.076502375,11989,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.0870656875,12024,44,W,1,25,88,0,N
18.0883485,12025,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.0912158125,12027,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.0986484375,12045,3E,W,1,28,7C,0,N
18.1029866875,12062,3E,W,1,28,7C,0,N
18.10731,12079,44,W,1,25,88,0,N
18.1259600625,12096,18,W,1,11,30,0,N
18.127071,12097,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.134876625,12116,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.1401788125,12118,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.145222375,12120,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.1481113125,12122,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.152847625,12124,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.1561485625,12126,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.16690775,12161,44,W,1,25,88,0,N
18.1681775,12162,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.171049625,12164,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.1786300625,12182,3E,W,1,28,7C,0,N
18.182794375,12199,3E,W,1,28,7C,0,N
18.187168,12216,44,W,1,25,88,0,N
18.2062633125,12233,18,W,1,11,30,0,N
18.2075306875,12234,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.2158033125,12253,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.220825375,12255,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.226188,12257,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.2290521875,12259,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.233784375,12261,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.2370904375,12263,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.2438644375,12281,36,W,1,14,6C,0,N
18.2480444375,12298,44,W,1,25,88,0,N
18.2493090625,12299,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.2521751875,12301,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.259828125,12319,3E,W,1,28,7C,0,N
18.2639408125,12336,3E,W,1,28,7C,0,N
18.2682903125,12353,44,W,1,25,88,0,N
18.28657375,12370,18,W,1,11,30,0,N
18.2878503125,12371,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.2952860625,12389,36,W,1,14,6C,0,N
18.2962404375,12390,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.301259125,12392,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.3061228125,12394,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.3094766875,12396,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.31421225,12398,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.3175183125,12400,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.3283968125,12435,44,W,1,25,88,0,N
18.3295468125,12436,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.3324148125,12438,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.3396685,12456,3E,W,1,28,7C,0,N
18.344384375,12473,3E,W,1,28,7C,0,N
18.3485424375,12490,44,W,1,25,88,0,N
18.3668820625,12507,18,W,1,11,30,0,N
18.3681525,12508,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.3756285,12526,36,W,1,14,6C,0,N
18.3765376875,12527,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.38155675,12529,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.3864195625,12531,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.3893088125,12533,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.393934625,12535,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.3972394375,12537,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.40782275,12572,44,W,1,25,88,0,N
18.409552,12573,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.4124235,12575,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.4196729375,12593,3E,W,1,28,7C,0,N
18.4239784375,12610,3E,W,1,28,7C,0,N
18.4287398125,12627,44,W,1,25,88,0,N
18.4473836875,12644,18,W,1,11,30,0,N
18.4486244375,12645,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.456427375,12664,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.461631125,12666,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.4664938125,12668,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.469382625,12670,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.4741090625,12672,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.477669375,12674,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.4882235,12709,44,W,1,25,88,0,N
18.489508625,12710,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.4928410625,12712,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.500091875,12730,3E,W,1,28,7C,0,N
18.50439675,12747,3E,W,1,28,7C,0,N
18.509165375,12764,44,W,1,25,88,0,N
18.5277089375,12781,18,W,1,11,30,0,N
18.5287759375,12782,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.536579875,12801,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.542362625,12803,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.547222,12805,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.550112375,12807,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.5548438125,12809,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.5581440625,12811,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.5688915,12846,44,W,1,25,88,0,N
18.5701765,12847,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.57304425,12849,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.5804765,12867,3E,W,1,28,7C,0,N
18.584782375,12884,3E,W,1,28,7C,0,N
18.58914025,12901,44,W,1,25,88,0,N
18.607706,12918,18,W,1,11,30,0,N
18.6094458125,12919,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.617252,12938,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.6222706875,12940,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.627313125,12942,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.6302013125,12944,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.634938,12946,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.638238625,12948,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.64523875,12966,36,W,1,14,6C,0,N
18.64938825,12983,44,W,1,25,88,0,N
18.650673125,12984,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.6535400625,12986,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.6611988125,13004,3E,W,1,28,7C,0,N
18.66531675,13021,3E,W,1,28,7C,0,N
18.669655625,13038,44,W,1,25,88,0,N
18.6876980625,13055,18,W,1,11,30,0,N
18.688969375,13056,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.696954125,13075,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.7022626875,13077,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.7071216875,13079,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.710190375,13081,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.714922625,13083,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.718229125,13085,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.7250270625,13103,36,W,1,14,6C,0,N
18.729378875,13120,44,W,1,25,88,0,N
18.730663625,13121,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.733535125,13123,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.7407794375,13141,3E,W,1,28,7C,0,N
18.7455625625,13158,3E,W,1,28,7C,0,N
18.749909375,13175,44,W,1,25,88,0,N
18.7682196875,13192,18,W,1,11,30,0,N
18.7694915625,13193,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.776916375,13211,36,W,1,14,6C,0,N
18.7778831875,13212,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.7829020625,13214,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.787765375,13216,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.7906506875,13218,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.7955666875,13220,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.79887325,13222,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.80986275,13257,44,W,1,25,88,0,N
18.811197625,13258,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.8140656875,13260,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.8213128125,13278,3E,W,1,28,7C,0,N
18.8259956875,13295,3E,W,1,28,7C,0,N
18.8301641875,13312,44,W,1,25,88,0,N
18.8487435,13329,18,W,1,11,30,0,N
18.8500148125,13330,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.85781625,13349,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.863020625,13351,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.8678846875,13353,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.870768875,13355,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.8759693125,13357,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.87929175,13359,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.889826625,13394,44,W,1,25,88,0,N
18.89111625,13395,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.8941676875,13397,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.9014191875,13415,3E,W,1,28,7C,0,N
18.90573225,13432,3E,W,1,28,7C,0,N
18.9102790625,13449,44,W,1,25,88,0,N
18.9291433125,13466,18,W,1,11,30,0,N
18.930415,13467,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
18.938219,13486,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
18.9434206875,13488,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
18.9482795,13490,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
18.95116925,13492,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
18.9559018125,13494,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
18.9596716875,13496,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
18.97023525,13531,44,W,1,25,88,0,N
18.9715206875,13532,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
18.9743833125,13534,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
18.9818156875,13552,3E,W,1,28,7C,0,N
18.9861208125,13569,3E,W,1,28,7C,0,N
18.9904908125,13586,44,W,1,25,88,0,N
19.009468375,13603,18,W,1,11,30,0,N
19.0105545625,13604,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
19.0183569375,13623,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
19.0236619375,13625,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
19.028705,13627,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
19.03159275,13629,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
19.036329375,13631,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
19.0396283125,13633,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
19.050659375,13668,44,W,1,25,88,0,N
19.051944125,13669,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
19.0548160625,13671,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
19.0625303125,13689,3E,W,1,28,7C,0,N
19.06684325,13706,3E,W,1,28,7C,0,N
19.0712260625,13723,44,W,1,25,88,0,N
19.0895021875,13740,18,W,1,11,30,0,N
19.09076825,13741,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
19.0990530625,13760,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
19.1040766875,13762,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
19.1094055625,13764,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
19.1122908125,13766,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
19.1170275625,13768,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
19.120332,13770,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
19.1272126875,13788,36,W,1,14,6C,0,N
19.13150325,13805,44,W,1,25,88,0,N
19.132767875,13806,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
19.1356646875,13808,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
19.143345625,13826,3E,W,1,28,7C,0,N
19.1476885,13843,3E,W,1,28,7C,0,N
19.1520413125,13860,44,W,1,25,88,0,N
19.1700601875,13877,18,W,1,11,30,0,N
19.1713416875,13878,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
19.1796106875,13897,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
19.1846335,13899,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
19.1894926875,13901,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
19.192630375,13903,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
19.1973668125,13905,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
19.200671,13907,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
19.2116021875,13942,44,W,1,25,88,0,N
19.212699375,13943,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
19.215570875,13945,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
19.2228163125,13963,3E,W,1,28,7C,0,N
19.227459625,13980,3E,W,1,28,7C,0,N
19.231691,13997,44,W,1,25,88,0,N
19.250239,14014,18,W,1,11,30,0,N
19.25151025,14015,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
19.2597816875,14034,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
19.2648006875,14036,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
19.2696638125,14038,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
19.272552625,14040,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
19.277465375,14042,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
19.28077175,14044,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
19.29132375,14079,44,W,1,25,88,0,N
19.2930870625,14080,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
19.2959554375,14082,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
19.303193875,14100,3E,W,1,28,7C,0,N
19.3075291875,14117,3E,W,1,28,7C,0,N
19.3123578125,14134,44,W,1,25,88,0,N
19.330652375,14151,18,W,1,11,30,0,N
19.3319235625,14152,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
19.3397246875,14171,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
19.34521425,14173,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
19.3500768125,14175,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
19.3529641875,14177,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
19.3576951875,14179,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
19.361471875,14181,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
19.372032375,14216,44,W,1,25,88,0,N
19.373314875,14217,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
19.376375,14219,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
19.3836216875,14237,3E,W,1,28,7C,0,N
19.3879341875,14254,3E,W,1,28,7C,0,N
19.39261525,14271,44,W,1,25,88,0,N
19.4110201875,14288,18,W,1,11,30,0,N
19.4120773125,14289,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
19.4198813125,14308,20,WR,14,32,01 3A 0A 00 00 01 00 00 00 BF 32 08 00 F5 > 5A 5A,13F,
19.425648625,14310,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
19.4305071875,14312,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
19.433395125,14314,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
19.4381316875,14316,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
19.4417789375,14318,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
19.45220025,14353,44,W,1,25,88,0,N
19.453466125,14354,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
